item_id,timestamp,target,volume_demand,volume_production,price_lag_1d,price_lag_7d,price_lag_30d,month_sin,month_cos,Fill_Level,Avg_Temp,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6,is_weekend_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,year_2017,year_2018,season_Spring,season_Summer,season_Winter
752,2018-02-19,40.44916666666666,1.5417381205729332,1.8611494028899709,0.5673271787026675,0.08176464797519808,0.1665300004807188,0.4999999999999999,0.8660254037844387,-0.5668430796262639,-0.7008869979417361,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
753,2018-02-20,44.696666666666665,1.6576184538243577,1.9303311724162744,1.0473088362571197,0.7334413863368151,0.14741363944438213,0.4999999999999999,0.8660254037844387,-0.6033676076603489,-0.7008869979417361,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
754,2018-02-21,42.598333333333336,1.6897022112723752,1.6658387285146186,1.5184173493622695,0.5572490453954982,1.1115606044686206,0.4999999999999999,0.8660254037844387,-0.6398921356944339,-0.7008869979417361,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
755,2018-02-22,44.14541666666667,1.7597240074916602,1.6947948990177093,1.285682164744109,0.22201375136448653,0.4312991269603662,0.4999999999999999,0.8660254037844387,-0.6764166637285189,-0.7008869979417361,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
756,2018-02-23,41.901666666666664,1.723966975487878,1.6603605340951149,1.4572758383912956,0.6110464401629137,-0.18629480478835117,0.4999999999999999,0.8660254037844387,-0.712941191762604,-0.7008869979417361,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
757,2018-02-24,38.04916666666667,1.4326303872837025,1.235252647141631,1.2084118651647664,0.8161813096428575,-0.06161197755660519,0.4999999999999999,0.8660254037844387,-0.7494657197966889,-0.7008869979417361,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
758,2018-02-25,38.4975,1.3543437233139444,0.8650310509435544,0.7811145027780483,0.6007098228276895,0.2713940282128513,0.4999999999999999,0.8660254037844387,-0.7859902478307739,-1.208263776276058,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
759,2018-02-26,45.84375,2.13032297321947,1.5179274791880195,0.8308410831293469,1.0886921302987607,0.08710427995441895,0.4999999999999999,0.8660254037844387,-0.8225147758648589,-1.208263776276058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
760,2018-02-27,40.85875,2.4539728985313976,1.8013588237971023,1.6456453007629444,1.5676533899136365,-0.25152123352125666,0.4999999999999999,0.8660254037844387,-0.8574207080588795,-1.208263776276058,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
761,2018-02-28,40.21041666666667,2.8553355386637453,1.9064358100912016,1.092737487265788,1.3310388221855112,-0.10119940237988384,0.4999999999999999,0.8660254037844387,-0.8923266402529009,-1.208263776276058,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
762,2018-03-01,40.389583333333334,2.762814935790395,1.783124262372183,1.020828045791233,1.5054927320295404,0.2516755770651336,0.8660254037844386,0.5000000000000001,-0.9272325724469215,-3.237770889613346,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
763,2018-03-02,44.26333333333333,2.405072431007765,1.898505471502967,1.04070019221415,1.2524805304378088,-0.05599246985038563,0.8660254037844386,0.5000000000000001,-0.9621385046409429,-3.237770889613346,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
764,2018-03-03,41.45791666666667,1.8904122287960157,1.6303608979883095,1.4703544835952145,0.818060694612899,0.07957815356216064,0.8660254037844386,0.5000000000000001,-0.9970444368349635,-3.237770889613346,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
765,2018-03-04,40.66791666666666,1.594082282992596,1.2640783844442571,1.1591936420475428,0.8686161503069938,0.6550257775142317,0.8660254037844386,0.5000000000000001,-1.0319503690289848,-3.237770889613346,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
766,2018-03-05,52.01708333333334,2.095025100535158,1.7717765739317826,1.0715713406106808,1.6970020604766887,0.49441824030343917,0.8660254037844386,0.5000000000000001,-1.0668563012230055,-3.237770889613346,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
767,2018-03-06,48.530833333333334,2.025806833124946,1.827315030689513,2.330356280767447,1.1348780159375116,0.40174653732676474,0.8660254037844386,0.5000000000000001,-1.0992206952748425,-3.237770889613346,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
768,2018-03-07,47.03583333333333,1.7650043396655746,1.8540538367847088,1.9436812828126901,1.061769940602928,1.8099851336701922,0.8660254037844386,0.5000000000000001,-1.1315850893266788,-3.237770889613346,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
769,2018-03-08,40.0825,1.7030178315370266,1.6164567188188068,1.777864395916351,1.0819733290308655,2.070037887610691,0.8660254037844386,0.5000000000000001,-1.1639494833785156,-1.71564055461038,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
770,2018-03-09,40.382083333333334,1.5741662475105538,1.5129449309302814,1.006640257531151,1.5187893806925776,1.8184143952295209,0.8660254037844386,0.5000000000000001,-1.1963138774303526,-1.71564055461038,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
771,2018-03-10,37.26916666666667,1.2139557613857694,0.8601267626060941,1.039868334922028,1.2024419056104754,1.136446995739022,0.8660254037844386,0.5000000000000001,-1.2286782714821889,-1.71564055461038,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
772,2018-03-11,36.365,1.5086786495710411,0.5202439288360311,0.6946013443973498,1.113359058030545,0.25122400948159856,0.8660254037844386,0.5000000000000001,-1.2610426655340259,-1.71564055461038,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
773,2018-03-12,42.67791666666667,1.652682491140048,1.3358427313397552,0.5943163264026297,2.3931262533797693,0.23250904185284946,0.8660254037844386,0.5000000000000001,-1.293407059585862,-1.71564055461038,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
774,2018-03-13,41.10125,1.3887232773593146,1.2080703681648555,1.2945090948994045,2.0000059022715027,-0.06266563525152126,0.8660254037844386,0.5000000000000001,-1.3255286374903392,-1.71564055461038,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
775,2018-03-14,47.321666666666665,1.4396325669056307,1.4305633215169828,1.119634206377736,1.8314250704588502,0.15830143562518284,0.8660254037844386,0.5000000000000001,-1.3576502153948162,-1.71564055461038,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
776,2018-03-15,38.635,1.5767490186825766,1.1199757845712182,1.8095674016050047,1.0473456609578657,0.8542172560293344,0.8660254037844386,0.5000000000000001,-1.3897717932992935,-1.71564055461038,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
777,2018-03-16,38.78375,1.8907565982856187,1.2917302229427043,0.8460918001515849,1.0811276057943473,0.6660640962228767,0.8660254037844386,0.5000000000000001,-1.4218933712037707,-1.71564055461038,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
778,2018-03-17,37.97208333333334,1.5621133153744473,0.7617018695356785,0.8625903031120066,0.7301054780149935,0.30807135083112347,0.8660254037844386,0.5000000000000001,-1.4540149491082481,-1.3351079708596385,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
779,2018-03-18,37.55916666666667,1.3219155963763238,0.2956118709962877,0.7725648583867933,0.6281488433902845,0.7235135276837816,0.8660254037844386,0.5000000000000001,-1.4861365270127247,-1.208263776276058,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
780,2018-03-19,42.675,1.6076848778319164,1.3255385085030698,0.7267664930260709,1.3400128854174556,0.942573979874447,0.8660254037844386,0.5000000000000001,-1.518258104917202,-1.208263776276058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
781,2018-03-20,42.656666666666666,1.352334901291259,0.9942120926834698,1.2941855948413565,1.1622230672516038,0.7124752089751359,0.8660254037844386,0.5000000000000001,-1.5471455163041365,-0.5740428033581556,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
782,2018-03-21,42.211666666666666,1.331213572595606,1.2233310526191872,1.2921521659050583,1.8636565226950488,1.2335842003751014,0.8660254037844386,0.5000000000000001,-1.5760329276910698,-0.5740428033581556,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
783,2018-03-22,40.665,1.1944988852231975,1.111262846780198,1.2427952999058136,0.8841210763098292,1.7450597499929765,0.8660254037844386,0.5000000000000001,-1.604920339078004,-0.5740428033581556,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
784,2018-03-23,44.397083333333335,1.2432845629169627,1.5808745417321266,1.0712478405526338,0.9008945871674425,1.4923825999168914,0.8660254037844386,0.5000000000000001,-1.6338077504649382,-1.3351079708596385,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
785,2018-03-24,40.19708333333333,0.6090707528980224,0.32135938476795495,1.4851892719713926,0.8093685391264606,1.6786793152132586,0.8660254037844386,0.5000000000000001,-1.6626951618518728,-1.208263776276058,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
786,2018-03-25,39.942083333333336,0.4439455826333627,0.10825762184926238,1.019349188383016,0.7628067764937018,1.4084913777311845,0.8660254037844386,0.5000000000000001,-1.6915825732388063,-1.208263776276058,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
787,2018-03-26,47.88458333333333,1.012327425223187,1.3202168339241234,0.991066040450865,1.3396839930476978,0.9445809469123833,0.8660254037844386,0.5000000000000001,-1.7204699846257403,-1.208263776276058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
788,2018-03-27,44.91458333333333,1.2502293476239565,1.4271981449450022,1.872002912808169,1.3376166695806535,0.9985683602328492,0.8660254037844386,0.5000000000000001,-1.7459261923568135,-1.208263776276058,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
789,2018-03-28,39.46875,1.2145297105351083,0.6825550034938968,1.5425874251278173,1.2874370908805663,1.8831892563788908,0.8660254037844386,0.5000000000000001,-1.771382400087887,-1.208263776276058,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
790,2018-03-29,40.6075,1.0107203676050391,0.7340761176773243,0.9385666024591587,1.1130301656607882,1.282905415332368,0.8660254037844386,0.5000000000000001,-1.7968386078189598,-0.8277311925253166,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
791,2018-03-30,40.5375,0.8654538379074888,0.633381686918828,1.0648702679796977,1.5338714450771551,1.204834397556675,0.8660254037844386,0.5000000000000001,-1.8222948155500334,-0.8277311925253166,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
792,2018-03-31,39.965,0.8406018397411353,0.1281617282401259,1.0571062665865583,1.0602664326268951,1.2264092932144823,0.8660254037844386,0.5000000000000001,-1.847751023281106,-0.8277311925253166,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
793,2018-04-01,39.2425,0.5970752156768501,-0.11467880438444372,0.993607826621238,1.0315118425852727,1.6928786070066517,1.0,6.123233995736766e-17,-1.8732072310121797,-0.8277311925253166,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
794,2018-04-02,39.89,0.7628317300057816,0.016719601763365618,0.9134722408134753,1.9271327500581739,1.3550558803461512,1.0,6.123233995736766e-17,-1.8986634387432524,-0.8277311925253166,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
795,2018-04-03,41.91458333333333,1.33574777087538,0.9040827511625876,0.9852892537000167,1.592226348396919,1.2599256427480054,1.0,6.123233995736766e-17,-1.9174442905872524,-0.8277311925253166,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
796,2018-04-04,42.09708333333334,1.0157711201192177,0.8552485609087264,1.209844508278977,0.9781373094361161,2.626569847230219,1.0,6.123233995736766e-17,-1.9362251424312527,-0.8277311925253166,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
797,2018-04-05,40.91416666666667,0.9340407612534288,0.548078373815128,1.2300863690539487,1.106546287514148,2.20676251707005,1.0,6.123233995736766e-17,-1.9550059942752531,-0.8277311925253166,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
798,2018-04-06,40.76583333333333,0.6121700783044498,0.3559763561711997,1.0988839883686903,1.098652870639977,2.0267375737672304,1.0,6.123233995736766e-17,-1.9737868461192531,-0.8277311925253166,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
799,2018-04-07,39.149166666666666,0.285133853011425,-0.05454909897036758,1.0824316997022754,1.0340959969190786,1.1894309255405202,1.0,6.123233995736766e-17,-1.9925676979632532,-0.8277311925253166,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
800,2018-04-08,39.459583333333335,0.2140215534083964,0.05663216110546375,0.9031202389559558,0.9526246584678134,1.2255061580474114,1.0,6.123233995736766e-17,-2.0113485498072534,-0.8277311925253166,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
801,2018-04-09,43.195,0.5697552361683411,0.9463952813932306,0.9375498879910096,1.0256387645538951,0.8506548895369994,1.0,6.123233995736766e-17,-2.030129401651253,-0.8277311925253166,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
802,2018-04-10,39.17875,0.5285456872458443,0.40588009866886865,1.3518610337618224,1.2539370537895906,0.7417769277289957,1.0,6.123233995736766e-17,-2.0121062593352277,-0.8277311925253166,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
803,2018-04-11,39.499583333333334,0.3767361372458348,0.38931508220989347,0.9064014538304376,1.274516319211537,1.5019658675230334,1.0,6.123233995736766e-17,-1.994083117019201,-0.8277311925253166,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
804,2018-04-12,39.66833333333333,0.27646722085641595,0.3613502040303317,0.9419864602156607,1.1411269709628968,1.3121067857343303,1.0,6.123233995736766e-17,-1.9760599747031744,-0.9545753871088971,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
805,2018-04-13,39.442083333333336,0.11937733868249352,0.147857141510246,0.9607032492884076,1.1244004447295346,2.0611570584678254,1.0,6.123233995736766e-17,-1.9580368323871487,-0.9545753871088971,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
806,2018-04-14,39.33083333333334,-0.32153039783927095,-0.11916570648041834,0.9356088876427249,0.9421001026355853,1.015125838295817,1.0,6.123233995736766e-17,-1.940013690071122,-0.9545753871088971,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
807,2018-04-15,39.75875,-0.5188541153818153,-0.09691380248119612,0.9232696711429139,0.9771036477025938,1.0330380191093917,1.0,6.123233995736766e-17,-1.9219905477550958,-0.9545753871088971,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
808,2018-04-16,44.42541666666667,0.10026483200952456,1.0434636691788166,0.9707317510878798,1.3983208041129684,0.9352987243619313,1.0,6.123233995736766e-17,-1.9039674054390692,-0.9545753871088971,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
809,2018-04-17,41.77291666666667,0.03328496628173246,0.8674310218320992,1.4883318439638542,0.9454360109574078,0.8855761159970779,1.0,6.123233995736766e-17,-1.8877677133357202,-0.9545753871088971,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
810,2018-04-18,41.41583333333333,-0.12988877687517686,0.48095744885616193,1.1941316483166708,0.9816141716306914,1.5016146482913941,1.0,6.123233995736766e-17,-1.8715680212323702,-0.9545753871088971,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
811,2018-04-19,39.5725,-0.24990154400183776,0.5392350028236436,1.1545259983528573,1.0006429444523532,1.4994069845496654,1.0,6.123233995736766e-17,-1.8553683291290213,0.4407107533104882,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
812,2018-04-20,36.327083333333334,-0.2761884150415364,-0.20261686813752378,0.9500739616668475,0.9751302934840512,1.445820964636786,1.0,6.123233995736766e-17,-1.839168637025672,0.4407107533104882,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
813,2018-04-21,31.85666666666667,-0.46616558347254955,-0.8983736460545823,0.5901108256480122,0.9625853988090297,1.259574423516367,1.0,6.123233995736766e-17,-1.8229689449223223,0.4407107533104882,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
814,2018-04-22,34.54291666666666,-0.2732038794649769,-0.5705950132876129,0.0942776652492336,1.0108386079148244,1.7089845174860852,1.0,6.123233995736766e-17,-1.8067692528189732,0.4407107533104882,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
815,2018-04-23,35.24583333333333,0.2058140805728576,-0.4035361701328441,0.3922212187109653,1.5370663995262246,1.2032288239263265,1.0,6.123233995736766e-17,-1.7905695607156233,0.4407107533104882,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
816,2018-04-24,35.2525,0.1272404420284299,-0.46849190396410184,0.4701847327004089,1.2379622815442446,1.1725222282459131,1.0,6.123233995736766e-17,-1.7776693572245854,0.4407107533104882,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
817,2018-04-25,36.712916666666665,0.054061925487783005,-0.3292675057884301,0.47092416140451754,1.1976964585611223,2.1289423701740984,1.0,6.123233995736766e-17,-1.764769153733547,0.1870223641433272,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
818,2018-04-26,36.54375,0.03213706798305544,-0.19022571409340874,0.6329052618982933,0.9898364808746193,1.771300844013984,1.0,6.123233995736766e-17,-1.7518689502425093,0.1870223641433272,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
819,2018-04-27,37.10666666666666,0.008777337604982696,0.2611775060736933,0.6141422585315398,0.6238732425834418,1.115524364368543,1.0,6.123233995736766e-17,-1.7389687467514714,0.1870223641433272,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
820,2018-04-28,35.72541666666667,-0.16713807666723926,-0.08611393348274603,0.6765777697347033,0.11977520899427178,1.2526503872354897,1.0,6.123233995736766e-17,-1.726068543260433,0.1870223641433272,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
821,2018-04-29,34.67583333333334,-0.2750979116577936,-0.4366922896908875,0.523377385102217,0.422685081540583,1.2442211256761604,1.0,6.123233995736766e-17,-1.7131683397693946,0.1870223641433272,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
822,2018-04-30,31.63791666666667,0.002521291877193641,-0.6908805107558575,0.40696357849913,0.5019481426520501,1.1752818079230745,1.0,6.123233995736766e-17,-1.7002681362783565,0.1870223641433272,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
823,2018-05-01,30.165833333333335,0.08981895749156535,-1.0445892637751446,0.07001516089567233,0.5026998966400665,1.088279786828568,0.8660254037844387,-0.4999999999999998,-1.6092716472728534,-0.06666602502383373,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
824,2018-05-02,36.790416666666665,0.08603089310593186,0.12250092733997191,-0.09325993983029336,0.667381004639884,1.1662504562523641,0.8660254037844387,-0.4999999999999998,-1.5182751582673493,-0.06666602502383373,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
825,2018-05-03,36.5,0.07150997962767038,-0.01388002706557628,0.6415011205835551,0.6483052471939713,1.410046777185585,0.8660254037844387,-0.4999999999999998,-1.427278669261846,-0.06666602502383373,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
826,2018-05-04,36.7725,0.04734672044052365,0.20083910753887432,0.6092897576608272,0.7117814745570955,1.4320230662509799,0.8660254037844387,-0.4999999999999998,-1.3362821802563427,-0.06666602502383373,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
827,2018-05-05,31.510416666666668,-0.5253971356842732,-1.2750125557155059,0.6395139059412637,0.556027445164972,1.2895785807335036,0.8660254037844387,-0.4999999999999998,-1.2452856912508388,-0.06666602502383373,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
828,2018-05-06,22.996666666666663,-0.7912503816578232,-1.7331200423864763,0.055873586929596486,0.4376731766766585,1.2717165740958771,0.8660254037844387,-0.4999999999999998,-1.1542892022453353,0.4407107533104882,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
829,2018-05-07,31.40875,-0.3649209535292545,-0.8278614578835423,-0.8884230825110087,0.09510828126248742,1.077040771416129,0.8660254037844387,-0.4999999999999998,-1.0632927132398313,0.4407107533104882,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
830,2018-05-08,27.402083333333337,-0.40882806345364264,-1.0251025436257672,0.04459729919194135,-0.07088839621635859,1.1144205324976788,0.8660254037844387,-0.4999999999999998,-1.0114490831283192,0.4407107533104882,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
831,2018-05-09,22.79875,-0.5498473694460893,-0.9514860452836748,-0.3997993519772873,0.6761201447505734,1.5642320198749835,0.8660254037844387,-0.4999999999999998,-0.9596054530168071,0.4407107533104882,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
832,2018-05-10,17.044999999999998,-0.6071274945500619,-1.4035414314530987,-0.9103748721642305,0.6433718616476141,1.0806031379084646,0.8660254037844387,-0.4999999999999998,-0.907761822905295,0.4407107533104882,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
833,2018-05-11,28.750416666666663,-0.4806291020358774,-0.6010642089160906,-1.5485480581039022,0.6740998059077798,1.119237253388724,0.8660254037844387,-0.4999999999999998,-0.8559181927937836,0.4407107533104882,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
834,2018-05-12,29.930833333333336,-0.7069946465349447,-1.1227448374933966,-0.2502498965713371,0.08073098624167582,1.1395577946478208,0.8660254037844387,-0.4999999999999998,-0.8040745626822714,0.4407107533104882,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
835,2018-05-13,18.46375,-0.9192410419602878,-1.8318840617780996,-0.11932480165011912,-0.8793058410793719,1.1123132171078467,0.8660254037844387,-0.4999999999999998,-0.7522309325707592,0.4407107533104882,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
836,2018-05-14,33.410833333333336,-0.6238868097107437,-0.5086392430670359,-1.3911883870108044,0.06926673792442749,1.098916712129627,0.8660254037844387,-0.4999999999999998,-0.7003873024592471,0.4407107533104882,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
837,2018-05-15,35.053333333333335,-0.6449507434914631,-0.6674286213123635,0.2666569818945356,-0.3825374088733596,1.1504455908286215,0.8660254037844387,-0.4999999999999998,-0.6662158690324766,0.4407107533104882,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
838,2018-05-16,33.35708333333333,-0.7086590990680263,-0.7699491168773607,0.4488337288692755,-0.9016235375986051,1.712396361450576,0.8660254037844387,-0.4999999999999998,-0.6320444356057062,-0.1935102196074142,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
839,2018-05-17,29.582083333333333,-0.9804240212797618,-1.2637692138354768,0.2606953379676597,-1.5504342138809102,1.392987557363133,0.8660254037844387,-0.4999999999999998,-0.5978730021789358,-0.1935102196074142,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
840,2018-05-18,32.98791666666667,-0.7416611751549849,-1.0022767335445015,-0.15800616573379708,-0.2304951647970668,1.3499882885753636,0.8660254037844387,-0.4999999999999998,-0.5637015687521654,0.9480875316448101,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
841,2018-05-19,34.485416666666666,-0.9008746691814585,-1.5764175953485788,0.21974947347765061,-0.09738772429393258,1.1280177341796918,0.8660254037844387,-0.4999999999999998,-0.529530135325395,0.8212433370612297,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
842,2018-05-20,25.01625,-1.0866046139073673,-2.081637554027281,0.3858436461380295,-1.3904515683061942,0.7372110777176922,0.8660254037844387,-0.4999999999999998,-0.49535870189862446,0.8212433370612297,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
843,2018-05-21,31.132499999999997,-1.0973374629999952,-1.7353113201542778,-0.6644223994601293,0.2950278574505683,0.19889234396742964,0.8660254037844387,-0.4999999999999998,-0.46118726847185404,0.8212433370612297,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
844,2018-05-22,38.58708333333333,-0.6656703077825794,-0.9627554738037966,0.013957222265443476,0.48024124624808034,0.5223652563066911,0.8660254037844387,-0.4999999999999998,-0.42351955023660476,0.8212433370612297,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
845,2018-05-23,39.507083333333334,-0.6143592538317258,-0.9586076980290296,0.840777156340805,0.2889668409221861,0.6070090911316229,0.8660254037844387,-0.4999999999999998,-0.3858518320013555,0.8212433370612297,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
846,2018-05-24,38.74041666666667,-0.6835201263270041,-1.2561780015684503,0.9428183175077829,-0.1367138547920348,0.6078118779467973,0.8660254037844387,-0.4999999999999998,-0.3481841137661062,1.2017759208119712,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
